Time,Altitude,Velocity,Accel,Mass,Dyn. Pressure,Mach,Atm. Pressure,Stag. Temp,Flight_Type,Mission_ID
96.0,67544.02,652.38,0.98,41224.11,10.39,2.2109,3.04,428.46,Sounding_Rocket,M-002
97.0,68180.94,642.92,0.98,41224.11,9.13,2.1789,2.75,422.36,Sounding_Rocket,M-002
98.0,68808.25,633.47,0.98,41224.11,8.03,2.1469,2.49,416.36,Sounding_Rocket,M-002
99.0,69425.95,624.03,0.98,41224.11,7.07,2.1149,2.26,410.45,Sounding_Rocket,M-002
100.0,70034.04,614.6,0.98,41224.11,6.23,2.0829,2.05,404.64,Sounding_Rocket,M-002
101.0,70632.52,605.17,0.98,41224.11,5.49,2.0509,1.87,398.91,Sounding_Rocket,M-002
102.0,71221.41,595.75,0.98,41224.11,4.85,2.019,1.7,393.28,Sounding_Rocket,M-002
103.0,71800.68,586.34,0.98,41224.11,4.29,1.9871,1.55,387.75,Sounding_Rocket,M-002
104.0,72370.36,576.93,0.98,41224.11,3.8,1.9553,1.42,382.3,Sounding_Rocket,M-002
105.0,72930.44,567.54,0.98,41224.11,3.36,1.9234,1.3,376.95,Sounding_Rocket,M-002
106.0,73480.92,558.15,0.98,41224.11,2.98,1.8916,1.19,371.69,Sounding_Rocket,M-002
107.0,74021.81,548.77,0.98,41224.11,2.65,1.8598,1.09,366.52,Sounding_Rocket,M-002
108.0,74553.1,539.4,0.98,41224.11,2.35,1.8281,1.01,361.45,Sounding_Rocket,M-002
109.0,75074.8,530.04,0.98,41224.11,2.09,1.7963,0.93,356.47,Sounding_Rocket,M-002
110.0,75586.91,520.69,0.98,41224.11,1.86,1.7646,0.85,351.58,Sounding_Rocket,M-002
111.0,76089.43,511.35,0.98,41224.11,1.66,1.733,0.79,346.78,Sounding_Rocket,M-002
112.0,76582.37,502.02,0.98,41224.11,1.48,1.7014,0.73,342.08,Sounding_Rocket,M-002
113.0,77065.71,492.7,0.98,41224.11,1.32,1.6698,0.68,337.46,Sounding_Rocket,M-002
114.0,77539.48,483.4,0.98,41224.11,1.18,1.6383,0.63,332.94,Sounding_Rocket,M-002
115.0,78003.66,474.11,0.98,41224.11,1.05,1.6068,0.58,328.52,Sounding_Rocket,M-002
116.0,78458.25,464.83,0.98,41224.11,0.94,1.5753,0.54,324.18,Sounding_Rocket,M-002
117.0,78903.27,455.56,0.98,41224.11,0.84,1.5439,0.51,319.93,Sounding_Rocket,M-002
118.0,79338.71,446.31,0.98,41224.11,0.76,1.5126,0.47,315.78,Sounding_Rocket,M-002
119.0,79764.57,437.07,0.98,41224.11,0.68,1.4813,0.44,311.72,Sounding_Rocket,M-002
120.0,80180.85,427.85,0.98,41224.11,0.61,1.45,0.41,307.75,Sounding_Rocket,M-002
121.0,80587.56,418.65,0.98,41224.11,0.55,1.4188,0.39,303.88,Sounding_Rocket,M-002
122.0,80984.69,409.47,0.98,41224.11,0.49,1.3877,0.36,300.09,Sounding_Rocket,M-002
123.0,81372.25,400.3,0.98,41224.11,0.44,1.3566,0.34,296.4,Sounding_Rocket,M-002
124.0,81750.24,391.16,0.98,41224.11,0.4,1.3257,0.32,292.8,Sounding_Rocket,M-002
125.0,82118.66,382.03,0.98,41224.11,0.36,1.2947,0.3,289.29,Sounding_Rocket,M-002
126.0,82477.51,372.94,0.98,41224.11,0.32,1.2639,0.29,285.87,Sounding_Rocket,M-002
127.0,82826.79,363.86,0.98,41224.11,0.29,1.2331,0.27,282.54,Sounding_Rocket,M-002
128.0,83166.5,354.82,0.98,41224.11,0.26,1.2025,0.26,279.3,Sounding_Rocket,M-002
129.0,83496.65,345.8,0.98,41224.11,0.24,1.1719,0.25,276.16,Sounding_Rocket,M-002
130.0,83817.23,336.81,0.98,41224.11,0.21,1.1415,0.23,273.11,Sounding_Rocket,M-002
131.0,84128.25,327.86,0.98,41224.11,0.19,1.1111,0.22,270.15,Sounding_Rocket,M-002
132.0,84429.7,318.94,0.98,41224.11,0.17,1.0809,0.21,267.28,Sounding_Rocket,M-002
133.0,84721.59,310.07,0.98,41224.11,0.16,1.0508,0.2,264.5,Sounding_Rocket,M-002
134.0,85003.92,301.23,0.98,41224.11,0.14,1.0209,0.19,261.81,Sounding_Rocket,M-002
135.0,85276.69,292.45,0.98,41224.11,0.13,0.9911,0.19,259.21,Sounding_Rocket,M-002
136.0,85539.89,283.71,0.98,41224.11,0.12,0.9615,0.18,256.71,Sounding_Rocket,M-002
137.0,85793.54,275.03,0.97,41224.11,0.1,0.9321,0.17,254.29,Sounding_Rocket,M-002
138.0,86037.63,266.41,0.97,41224.11,0.09,0.9029,0.16,251.97,Sounding_Rocket,M-002
139.0,86272.16,257.86,0.97,41224.11,0.08,0.8739,0.16,249.74,Sounding_Rocket,M-002
140.0,86497.14,249.38,0.97,41224.11,0.08,0.8452,0.15,247.6,Sounding_Rocket,M-002
141.0,86712.55,240.98,0.97,41224.11,0.07,0.8167,0.15,245.55,Sounding_Rocket,M-002
142.0,86918.42,232.67,0.97,41224.11,0.06,0.7885,0.14,243.59,Sounding_Rocket,M-002
143.0,87114.72,224.46,0.97,41224.11,0.06,0.7607,0.14,241.72,Sounding_Rocket,M-002
144.0,87301.47,216.37,0.97,41224.11,0.05,0.7333,0.13,239.95,Sounding_Rocket,M-002
145.0,87478.67,208.39,0.97,41224.11,0.05,0.7063,0.13,238.26,Sounding_Rocket,M-002
146.0,87646.32,200.56,0.97,41224.11,0.04,0.6797,0.13,236.67,Sounding_Rocket,M-002
147.0,87804.41,192.88,0.97,41224.11,0.04,0.6537,0.12,235.16,Sounding_Rocket,M-002
148.0,87952.94,185.38,0.97,41224.11,0.03,0.6282,0.12,233.75,Sounding_Rocket,M-002
149.0,88091.93,178.07,0.97,41224.11,0.03,0.6035,0.12,232.43,Sounding_Rocket,M-002
150.0,88221.36,170.98,0.97,41224.11,0.03,0.5795,0.12,231.2,Sounding_Rocket,M-002
151.0,88341.25,164.15,0.97,41224.11,0.02,0.5563,0.11,230.06,Sounding_Rocket,M-002
152.0,88451.58,157.6,0.97,41224.11,0.02,0.5341,0.11,229.01,Sounding_Rocket,M-002
153.0,88552.36,151.36,0.97,41224.11,0.02,0.513,0.11,228.05,Sounding_Rocket,M-002
154.0,88643.59,145.49,0.97,41224.11,0.02,0.4931,0.11,227.18,Sounding_Rocket,M-002
155.0,88725.27,140.03,0.97,41224.11,0.02,0.4746,0.11,226.41,Sounding_Rocket,M-002
156.0,88797.4,135.02,0.97,41224.11,0.02,0.4576,0.11,225.72,Sounding_Rocket,M-002
157.0,88859.98,130.51,0.97,41224.11,0.01,0.4423,0.11,225.13,Sounding_Rocket,M-002
158.0,88913.01,126.57,0.97,41224.11,0.01,0.429,0.1,224.62,Sounding_Rocket,M-002
159.0,88956.49,123.25,0.97,41224.11,0.01,0.4177,0.1,224.21,Sounding_Rocket,M-002
160.0,88990.42,120.59,0.97,41224.11,0.01,0.4087,0.1,223.89,Sounding_Rocket,M-002
161.0,89014.81,118.64,0.97,41224.11,0.01,0.4021,0.1,223.66,Sounding_Rocket,M-002
162.0,89029.64,117.44,0.97,41224.11,0.01,0.398,0.1,223.51,Sounding_Rocket,M-002
163.0,89034.93,117.01,0.97,41224.11,0.01,0.3966,0.1,223.46,Sounding_Rocket,M-002
164.0,89030.66,117.36,0.97,41224.11,0.01,0.3977,0.1,223.5,Sounding_Rocket,M-002
165.0,89016.85,118.48,0.97,41224.11,0.01,0.4015,0.1,223.64,Sounding_Rocket,M-002
166.0,88993.49,120.35,0.97,41224.11,0.01,0.4079,0.1,223.86,Sounding_Rocket,M-002
167.0,88960.57,122.93,0.97,41224.11,0.01,0.4166,0.1,224.17,Sounding_Rocket,M-002
168.0,88918.11,126.19,0.97,41224.11,0.01,0.4277,0.1,224.57,Sounding_Rocket,M-002
169.0,88866.1,130.07,0.97,41224.11,0.01,0.4408,0.11,225.07,Sounding_Rocket,M-002
170.0,88804.54,134.51,0.97,41224.11,0.02,0.4559,0.11,225.65,Sounding_Rocket,M-002
171.0,88733.43,139.47,0.97,41224.11,0.02,0.4727,0.11,226.33,Sounding_Rocket,M-002
172.0,88652.77,144.89,0.97,41224.11,0.02,0.491,0.11,227.1,Sounding_Rocket,M-002
173.0,88562.56,150.72,0.97,41224.11,0.02,0.5108,0.11,227.96,Sounding_Rocket,M-002
174.0,88462.8,156.91,0.97,41224.11,0.02,0.5318,0.11,228.9,Sounding_Rocket,M-002
175.0,88353.49,163.43,0.97,41224.11,0.02,0.5539,0.11,229.94,Sounding_Rocket,M-002
176.0,88234.63,170.24,0.97,41224.11,0.03,0.5769,0.12,231.07,Sounding_Rocket,M-002
177.0,88106.22,177.3,0.97,41224.11,0.03,0.6009,0.12,232.29,Sounding_Rocket,M-002
178.0,87968.25,184.58,0.97,41224.11,0.03,0.6256,0.12,233.61,Sounding_Rocket,M-002
179.0,87820.74,192.07,0.97,41224.11,0.04,0.6509,0.12,235.01,Sounding_Rocket,M-002
180.0,87663.67,199.73,0.97,41224.11,0.04,0.6769,0.13,236.5,Sounding_Rocket,M-002
181.0,87497.04,207.55,0.97,41224.11,0.05,0.7034,0.13,238.09,Sounding_Rocket,M-002
182.0,87320.87,215.51,0.97,41224.11,0.05,0.7304,0.13,239.76,Sounding_Rocket,M-002
183.0,87135.14,223.59,0.97,41224.11,0.06,0.7578,0.14,241.53,Sounding_Rocket,M-002
184.0,86939.85,231.79,0.97,41224.11,0.06,0.7855,0.14,243.39,Sounding_Rocket,M-002
185.0,86735.01,240.09,0.97,41224.11,0.07,0.8137,0.15,245.34,Sounding_Rocket,M-002
186.0,86520.62,248.48,0.97,41224.11,0.08,0.8421,0.15,247.38,Sounding_Rocket,M-002
187.0,86296.66,256.95,0.97,41224.11,0.08,0.8708,0.16,249.51,Sounding_Rocket,M-002
188.0,86063.15,265.49,0.97,41224.11,0.09,0.8998,0.16,251.73,Sounding_Rocket,M-002
189.0,85820.09,274.1,0.97,41224.11,0.1,0.929,0.17,254.04,Sounding_Rocket,M-002
190.0,85567.46,282.78,0.97,41224.11,0.11,0.9584,0.18,256.45,Sounding_Rocket,M-002
191.0,85305.27,291.51,0.98,41224.11,0.13,0.9879,0.18,258.94,Sounding_Rocket,M-002
192.0,85033.53,300.29,0.98,41224.11,0.14,1.0177,0.19,261.53,Sounding_Rocket,M-002
193.0,84752.22,309.12,0.98,41224.11,0.15,1.0476,0.2,264.21,Sounding_Rocket,M-002
194.0,84461.35,317.99,0.98,41224.11,0.17,1.0777,0.21,266.97,Sounding_Rocket,M-002
195.0,84160.92,326.91,0.98,41224.11,0.19,1.1079,0.22,269.83,Sounding_Rocket,M-002
196.0,83850.93,335.85,0.98,41224.11,0.21,1.1382,0.23,272.79,Sounding_Rocket,M-002
197.0,83531.37,344.84,0.98,41224.11,0.23,1.1687,0.24,275.83,Sounding_Rocket,M-002
198.0,83202.25,353.85,0.98,41224.11,0.26,1.1992,0.26,278.96,Sounding_Rocket,M-002
199.0,82863.56,362.89,0.98,41224.11,0.29,1.2299,0.27,282.19,Sounding_Rocket,M-002
200.0,82515.3,371.96,0.98,41224.11,0.32,1.2606,0.29,285.51,Sounding_Rocket,M-002
201.0,82157.48,381.06,0.98,41224.11,0.35,1.2914,0.3,288.92,Sounding_Rocket,M-002
202.0,81790.08,390.18,0.98,41224.11,0.39,1.3223,0.32,292.42,Sounding_Rocket,M-002
203.0,81413.12,399.32,0.98,41224.11,0.44,1.3533,0.34,296.01,Sounding_Rocket,M-002
204.0,81026.58,408.48,0.98,41224.11,0.49,1.3844,0.36,299.69,Sounding_Rocket,M-002
205.0,80630.47,417.67,0.98,41224.11,0.54,1.4155,0.39,303.47,Sounding_Rocket,M-002
206.0,80224.79,426.87,0.98,41224.11,0.6,1.4467,0.41,307.33,Sounding_Rocket,M-002
207.0,79809.53,436.08,0.98,41224.11,0.67,1.4779,0.44,311.29,Sounding_Rocket,M-002
208.0,79384.69,445.32,0.98,41224.11,0.75,1.5092,0.47,315.34,Sounding_Rocket,M-002
209.0,78950.28,454.57,0.98,41224.11,0.83,1.5406,0.5,319.49,Sounding_Rocket,M-002
210.0,78506.29,463.83,0.98,41224.11,0.93,1.572,0.54,323.72,Sounding_Rocket,M-002
211.0,78052.72,473.11,0.98,41224.11,1.04,1.6034,0.58,328.05,Sounding_Rocket,M-002
212.0,77589.57,482.4,0.98,41224.11,1.17,1.6349,0.62,332.46,Sounding_Rocket,M-002
213.0,77116.83,491.71,0.98,41224.11,1.3,1.6664,0.67,336.97,Sounding_Rocket,M-002
214.0,76634.51,501.02,0.98,41224.11,1.46,1.698,0.72,341.58,Sounding_Rocket,M-002
215.0,76142.61,510.35,0.98,41224.11,1.64,1.7296,0.78,346.27,Sounding_Rocket,M-002
216.0,75641.11,519.69,0.98,41224.11,1.84,1.7612,0.85,351.06,Sounding_Rocket,M-002
217.0,75130.03,529.04,0.98,41224.11,2.07,1.7929,0.92,355.94,Sounding_Rocket,M-002
218.0,74609.36,538.39,0.98,41224.11,2.32,1.8246,1.0,360.91,Sounding_Rocket,M-002
219.0,74079.1,547.76,0.98,41224.11,2.61,1.8564,1.08,365.97,Sounding_Rocket,M-002
220.0,73539.24,557.14,0.98,41224.11,2.94,1.8882,1.18,371.13,Sounding_Rocket,M-002
221.0,72989.79,566.53,0.98,41224.11,3.32,1.92,1.29,376.38,Sounding_Rocket,M-002
222.0,72430.75,575.92,0.98,41224.11,3.75,1.9518,1.41,381.72,Sounding_Rocket,M-002
223.0,71862.1,585.32,0.98,41224.11,4.23,1.9837,1.54,387.15,Sounding_Rocket,M-002
224.0,71283.86,594.73,0.98,41224.11,4.79,2.0156,1.68,392.68,Sounding_Rocket,M-002
225.0,70696.01,604.15,0.98,41224.11,5.42,2.0475,1.85,398.3,Sounding_Rocket,M-002
226.0,70098.56,613.58,0.98,41224.11,6.14,2.0794,2.03,404.01,Sounding_Rocket,M-002
227.0,69491.51,623.01,0.98,41224.11,6.97,2.1114,2.23,409.82,Sounding_Rocket,M-002
228.0,68874.85,632.45,0.98,41224.11,7.92,2.1434,2.46,415.72,Sounding_Rocket,M-002
229.0,68248.58,641.9,0.98,41224.11,9.0,2.1754,2.72,421.71,Sounding_Rocket,M-002
230.0,67612.71,651.35,0.98,41224.11,10.25,2.2075,3.0,427.79,Sounding_Rocket,M-002
231.0,66967.22,660.81,0.98,41224.11,11.68,2.2395,3.33,433.97,Sounding_Rocket,M-002
232.0,66312.12,670.27,0.98,41224.11,13.32,2.2716,3.69,440.24,Sounding_Rocket,M-002
233.0,65647.4,679.75,0.98,41224.11,15.21,2.3037,4.09,446.6,Sounding_Rocket,M-002
234.0,64973.07,689.22,0.98,41224.11,17.39,2.3358,4.55,453.06,Sounding_Rocket,M-002
235.0,64289.11,698.71,0.98,41224.11,19.91,2.3679,5.07,459.61,Sounding_Rocket,M-002
236.0,63595.54,708.19,0.98,41224.11,22.82,2.4001,5.66,466.25,Sounding_Rocket,M-002
237.0,62892.35,717.69,0.98,41224.11,26.19,2.4323,6.32,472.99,Sounding_Rocket,M-002
238.0,62179.53,727.19,0.98,41224.11,30.08,2.4645,7.08,479.82,Sounding_Rocket,M-002
239.0,61457.08,736.69,0.98,41224.11,34.6,2.4967,7.93,486.74,Sounding_Rocket,M-002
240.0,60725.01,746.2,0.98,41224.11,39.84,2.5289,8.9,493.76,Sounding_Rocket,M-002
241.0,59983.31,755.71,0.98,41224.11,45.93,2.5611,10.0,500.87,Sounding_Rocket,M-002
242.0,59231.98,765.23,0.98,41224.11,53.02,2.5934,11.26,508.08,Sounding_Rocket,M-002
243.0,58471.01,774.75,0.98,41224.11,61.28,2.6257,12.7,515.37,Sounding_Rocket,M-002
244.0,57700.42,784.28,0.98,41224.11,70.91,2.658,14.34,522.76,Sounding_Rocket,M-002
245.0,56920.19,793.81,0.98,41224.11,82.15,2.6902,16.22,530.25,Sounding_Rocket,M-002
246.0,56130.32,803.34,0.98,41224.11,95.3,2.7226,18.37,537.83,Sounding_Rocket,M-002
247.0,55330.82,812.88,0.98,41224.11,110.68,2.7549,20.83,545.5,Sounding_Rocket,M-002
248.0,54521.68,822.41,0.98,41224.11,128.71,2.7872,23.67,553.26,Sounding_Rocket,M-002
249.0,53702.9,831.96,0.98,41224.11,149.87,2.8195,26.93,561.12,Sounding_Rocket,M-002
250.0,52874.48,841.5,0.98,41224.11,174.73,2.8519,30.69,569.06,Sounding_Rocket,M-002
251.0,52036.43,851.05,0.98,41224.11,203.96,2.8842,35.03,577.1,Sounding_Rocket,M-002
252.0,51188.74,860.59,0.98,41224.11,238.39,2.9166,40.03,585.24,Sounding_Rocket,M-002
253.0,50331.41,870.14,0.98,41224.11,278.99,2.9489,45.83,593.46,Sounding_Rocket,M-002
254.0,49464.45,879.69,0.98,41224.11,326.91,2.9813,52.54,601.77,Sounding_Rocket,M-002
255.0,48587.86,889.23,0.98,41224.11,383.57,3.0136,60.33,610.18,Sounding_Rocket,M-002
256.0,47701.64,898.77,0.98,41224.11,450.61,3.046,69.38,618.67,Sounding_Rocket,M-002
257.0,46805.8,908.31,0.98,41224.11,530.06,3.0783,79.91,627.25,Sounding_Rocket,M-002
258.0,45900.34,917.85,0.98,41224.11,624.31,3.1106,92.17,635.91,Sounding_Rocket,M-002
259.0,44985.28,927.37,0.98,41224.11,736.27,3.1429,106.48,644.66,Sounding_Rocket,M-002
260.0,44060.61,936.89,0.98,41224.11,869.43,3.1752,123.2,653.49,Sounding_Rocket,M-002
261.0,43126.36,946.4,0.98,41224.11,1027.98,3.2074,142.75,662.4,Sounding_Rocket,M-002
262.0,42182.53,955.89,0.97,41224.11,1216.99,3.2395,165.66,671.38,Sounding_Rocket,M-002
263.0,41229.15,965.36,0.97,41224.11,1442.59,3.2717,192.54,680.44,Sounding_Rocket,M-002
264.0,40266.24,974.81,0.97,41224.11,1712.18,3.3037,224.11,689.57,Sounding_Rocket,M-002
265.0,39293.82,984.23,0.97,41224.11,2034.69,3.3356,261.25,698.75,Sounding_Rocket,M-002
266.0,38311.93,993.62,0.96,41224.11,2420.95,3.3674,305.0,707.99,Sounding_Rocket,M-002
267.0,37320.6,1002.96,0.96,41224.11,2884.06,3.3991,356.6,717.27,Sounding_Rocket,M-002
268.0,36319.89,1012.25,0.95,41224.11,3439.9,3.4306,417.56,726.59,Sounding_Rocket,M-002
269.0,35309.85,1021.48,0.94,41224.11,4107.7,3.4618,489.65,735.93,Sounding_Rocket,M-002
270.0,34290.56,1030.63,0.94,41224.11,4910.78,3.4928,575.03,745.27,Sounding_Rocket,M-002
271.0,33262.1,1039.68,0.92,41224.11,5877.37,3.5235,676.28,754.61,Sounding_Rocket,M-002
272.0,32224.57,1048.63,0.91,41224.11,7041.68,3.5538,796.49,763.9,Sounding_Rocket,M-002
273.0,31178.1,1057.43,0.9,41224.11,8445.11,3.5837,939.39,773.13,Sounding_Rocket,M-002
274.0,30122.85,1066.07,0.88,41224.11,10137.72,3.613,1109.47,782.26,Sounding_Rocket,M-002
275.0,29058.99,1074.51,0.86,41224.11,12179.9,3.6416,1312.12,791.24,Sounding_Rocket,M-002
276.0,27986.75,1082.7,0.83,41224.11,14644.37,3.6693,1553.83,800.04,Sounding_Rocket,M-002
277.0,26906.39,1090.59,0.79,41224.11,17618.43,3.6961,1842.43,808.58,Sounding_Rocket,M-002
278.0,25818.25,1098.12,0.76,41224.11,21206.43,3.7216,2187.31,816.78,Sounding_Rocket,M-002
279.0,24722.73,1105.23,0.71,41224.11,25532.45,3.7457,2599.78,824.57,Sounding_Rocket,M-002
280.0,23620.28,1111.8,0.65,41224.11,30742.99,3.768,3093.4,831.83,Sounding_Rocket,M-002
281.0,22511.49,1117.75,0.58,41224.11,37009.52,3.7881,3684.43,838.43,Sounding_Rocket,M-002
282.0,21397.06,1122.94,0.5,41224.11,44530.37,3.8057,4392.3,844.21,Sounding_Rocket,M-002
283.0,20277.8,1127.21,0.4,41224.11,53531.5,3.8202,5240.14,849.0,Sounding_Rocket,M-002
284.0,19154.71,1130.4,0.28,41224.11,64265.24,3.831,6255.42,852.58,Sounding_Rocket,M-002
285.0,18028.98,1132.29,0.16,41224.11,77005.78,3.8374,7470.52,854.71,Sounding_Rocket,M-002
286.0,16902.01,1132.65,0.11,41224.11,92040.01,3.8386,8923.39,855.12,Sounding_Rocket,M-002
287.0,15775.47,1131.2,0.27,41224.11,109651.82,3.8337,10658.1,853.48,Sounding_Rocket,M-002
288.0,14651.3,1127.65,0.49,41224.11,130098.01,3.8217,12725.29,849.49,Sounding_Rocket,M-002
289.0,13531.75,1121.66,0.75,41224.11,153574.28,3.8014,15182.33,842.79,Sounding_Rocket,M-002
290.0,12419.43,1112.9,1.05,41224.11,180170.69,3.7717,18093.18,833.05,Sounding_Rocket,M-002
291.0,11317.26,1101.02,1.39,41224.11,209818.23,3.7314,21527.6,819.96,Sounding_Rocket,M-002
292.0,10228.47,1085.92,1.69,41224.11,236516.45,3.6384,25524.21,808.53,Sounding_Rocket,M-002
293.0,9156.03,1068.04,1.96,41224.11,261021.82,3.5235,30035.19,796.34,Sounding_Rocket,M-002
294.0,8102.63,1047.5,2.23,41224.11,284671.01,3.4051,35074.02,781.55,Sounding_Rocket,M-002
295.0,7070.89,1024.4,2.48,41224.11,306820.05,3.2836,40652.16,764.45,Sounding_Rocket,M-002
296.0,6063.26,998.97,2.71,41224.11,326863.44,3.1596,46772.84,745.39,Sounding_Rocket,M-002
297.0,5081.93,971.45,2.9,41224.11,344276.81,3.034,53430.73,724.78,Sounding_Rocket,M-002
298.0,4128.83,942.18,3.07,41224.11,358652.83,2.9074,60612.02,703.09,Sounding_Rocket,M-002
299.0,3205.55,911.49,3.19,41224.11,369725.66,2.781,68294.95,680.78,Sounding_Rocket,M-002
300.0,2313.32,879.76,3.28,41224.11,377381.28,2.6555,76450.78,658.3,Sounding_Rocket,M-002
301.0,1452.97,847.38,3.32,41224.11,381653.55,2.532,85044.99,636.06,Sounding_Rocket,M-002
302.0,624.98,814.7,3.34,41224.11,382707.58,2.4112,94038.72,614.41,Sounding_Rocket,M-002
0.0,0.0,0.0,0.8,421300.0,0.0,0.0,101325.0,288.15,Early_Engine_Shutdown,M-003
1.0,3.95,7.93,0.82,417934.01,38.48,0.0233,101277.53,288.16,Early_Engine_Shutdown,M-003
2.0,15.9,16.0,0.83,414568.74,156.53,0.047,101134.1,288.17,Early_Engine_Shutdown,M-003
3.0,36.0,24.21,0.85,411204.91,357.9,0.0712,100893.31,288.21,Early_Engine_Shutdown,M-003
4.0,64.38,32.58,0.86,407843.26,646.07,0.0958,100553.96,288.26,Early_Engine_Shutdown,M-003
5.0,101.2,41.09,0.88,404484.52,1024.21,0.1209,100115.11,288.33,Early_Engine_Shutdown,M-003
6.0,146.61,49.76,0.89,401129.43,1495.14,0.1465,99576.04,288.43,Early_Engine_Shutdown,M-003
7.0,200.77,58.57,0.91,397778.73,2061.3,0.1725,98936.26,288.55,Early_Engine_Shutdown,M-003
8.0,263.82,67.55,0.92,394433.13,2724.69,0.1991,98195.59,288.71,Early_Engine_Shutdown,M-003
9.0,335.92,76.68,0.94,391093.36,3486.81,0.2262,97354.07,288.89,Early_Engine_Shutdown,M-003
10.0,417.23,85.97,0.96,387760.13,4348.67,0.2538,96412.06,289.12,Early_Engine_Shutdown,M-003
11.0,507.88,95.36,0.98,384434.11,5303.78,0.2819,95370.62,289.37,Early_Engine_Shutdown,M-003
12.0,607.98,104.94,1.0,381115.98,6360.72,0.3105,94231.14,289.68,Early_Engine_Shutdown,M-003
13.0,717.71,114.71,1.01,377806.37,7518.83,0.3399,92994.85,290.03,Early_Engine_Shutdown,M-003
14.0,837.22,124.66,1.03,374505.89,8776.63,0.3698,91663.26,290.44,Early_Engine_Shutdown,M-003
15.0,966.69,134.79,1.05,371215.13,10131.95,0.4005,90238.22,290.91,Early_Engine_Shutdown,M-003
16.0,1106.28,145.11,1.07,367934.65,11581.85,0.4318,88721.87,291.44,Early_Engine_Shutdown,M-003
17.0,1256.17,155.6,1.08,364664.95,13122.62,0.4639,87116.69,292.03,Early_Engine_Shutdown,M-003
18.0,1416.54,166.28,1.1,361406.54,14749.76,0.4966,85425.46,292.7,Early_Engine_Shutdown,M-003
19.0,1587.55,177.15,1.12,358159.85,16457.98,0.5302,83651.3,293.45,Early_Engine_Shutdown,M-003
20.0,1769.4,188.2,1.14,354925.29,18241.15,0.5644,81797.64,294.28,Early_Engine_Shutdown,M-003
21.0,1962.25,199.44,1.16,351703.24,20092.55,0.5995,79868.29,295.19,Early_Engine_Shutdown,M-003
22.0,2166.28,210.86,1.18,348494.02,22004.64,0.6354,77867.43,296.2,Early_Engine_Shutdown,M-003
23.0,2381.65,222.49,1.2,345297.91,23969.07,0.6721,75799.51,297.3,Early_Engine_Shutdown,M-003
24.0,2608.56,234.31,1.22,342115.16,25976.67,0.7097,73669.24,298.52,Early_Engine_Shutdown,M-003
25.0,2847.16,246.32,1.24,338945.96,28017.52,0.7483,71481.64,299.84,Early_Engine_Shutdown,M-003
26.0,3097.66,258.54,1.26,335790.48,30080.95,0.7878,69241.95,301.28,Early_Engine_Shutdown,M-003
27.0,3360.22,270.96,1.28,332648.82,32152.88,0.8283,66955.7,302.85,Early_Engine_Shutdown,M-003
28.0,3635.01,283.53,1.3,329521.05,34212.28,0.8696,64628.87,304.53,Early_Engine_Shutdown,M-003
29.0,3922.15,296.26,1.31,326407.21,36243.74,0.9119,62267.81,306.34,Early_Engine_Shutdown,M-003
30.0,4221.78,309.13,1.33,323307.29,38231.97,0.9551,59879.05,308.27,Early_Engine_Shutdown,M-003
31.0,4534.02,322.15,1.34,320221.23,40161.4,0.9992,57469.27,310.33,Early_Engine_Shutdown,M-003
32.0,4858.78,334.9,1.32,317148.94,41914.19,1.043,55046.81,312.38,Early_Engine_Shutdown,M-003
33.0,5196.01,347.86,1.34,314090.28,43599.77,1.088,52619.53,314.6,Early_Engine_Shutdown,M-003
34.0,5545.91,361.05,1.37,311045.08,45208.93,1.1343,50193.39,316.98,Early_Engine_Shutdown,M-003
35.0,5908.69,374.49,1.12,308013.14,46730.54,1.1821,47774.36,319.54,Early_Engine_Shutdown,M-003
36.0,6272.51,363.66,1.11,308013.14,42316.82,1.1534,45444.15,313.19,Early_Engine_Shutdown,M-003
37.0,6625.41,352.92,1.1,308013.14,38305.25,1.1245,43272.61,307.07,Early_Engine_Shutdown,M-003
38.0,6967.48,342.27,1.1,308013.14,34658.15,1.0956,41248.67,301.16,Early_Engine_Shutdown,M-003
39.0,7298.81,331.71,1.09,308013.14,31341.57,1.0665,39362.06,295.47,Early_Engine_Shutdown,M-003
40.0,7619.47,321.23,1.08,308013.14,28324.88,1.0373,37603.37,289.98,Early_Engine_Shutdown,M-003
41.0,7929.53,310.83,1.07,308013.14,25580.46,1.008,35963.87,284.69,Early_Engine_Shutdown,M-003
42.0,8229.12,300.73,1.04,308013.14,23116.14,0.9793,34435.15,279.67,Early_Engine_Shutdown,M-003
43.0,8518.52,290.78,1.03,308013.14,20884.63,0.9507,33008.82,274.86,Early_Engine_Shutdown,M-003
44.0,8797.8,280.91,1.03,308013.14,18851.79,0.922,31678.1,270.24,Early_Engine_Shutdown,M-003
45.0,9067.02,271.1,1.02,308013.14,16999.36,0.8932,30436.78,265.79,Early_Engine_Shutdown,M-003
46.0,9326.23,261.36,1.02,308013.14,15310.99,0.8643,29279.16,261.52,Early_Engine_Shutdown,M-003
47.0,9575.45,251.67,1.01,308013.14,13771.97,0.8353,28199.96,257.43,Early_Engine_Shutdown,M-003
48.0,9814.74,242.04,1.01,308013.14,12369.1,0.8061,27194.35,253.51,Early_Engine_Shutdown,M-003
49.0,10044.11,232.46,1.01,308013.14,11090.06,0.7768,26257.85,249.76,Early_Engine_Shutdown,M-003
